Lp.,Numer EVN,Nr SAT,seria,Typ,Rok budowy,stacja postoju,masa konstrukcyjna (tony),Nr i nazwa części sprzedaży
6057,315153293321,7000068369,Eaos,408W,1980,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6058,315154964292,7000049579,Eaos,412W,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6059,825153141981,7000038299,Eaos,409W,1978,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6060,315166662561,7000028914,Fals,448V,1979,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6061,315166554123,7000028182,Fals,WAP/Fs,1979,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6062,315127150250,7000002762,Hais,412Kc,1970,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6063,315127152637,7000010952,Hais,412Kc,1974,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6064,315108228653,7000025301,Tadds,430S,1985,Szczecin Port Centralny,30.80,II - Rejon SZCZECIN
6065,315154992343,7000037200,Eaos,CFR/E,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6066,825154985386,7000042665,Eaos,412W,1987,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6067,825153629894,7000044563,Eaos,412W,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6068,315153584950,7000058001,Eaos,CFR/E,1987,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6069,825153649124,7000061992,Eaos,412W,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6070,315153181500,7000067475,Eaos,408W,1979,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6071,315153519832,7000074294,Eaos,412W,1984,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6072,315153621372,7000043591,Eaos,412W,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6073,315153531837,7000075039,Eaos,412W,1984,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6074,315154994026,7000044141,Eaos,CFR/E,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6075,315153644978,7000061700,Eaos,CFR/E,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6076,825153351390,7000069000,Eaos,408W,1980,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6077,825168417517,7000087553,Fac,409Va,1977,Szczecin Port Centralny,22.80,II - Rejon SZCZECIN
6078,825166554683,7000032345,Fals,WAP/F,1979,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6079,825166505966,7000031391,Fals,WAP/F,1980,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6080,315166539959,7000027665,Fals,WAP/Fs,1977,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6081,215123712725,7000088696,Hbikklls,221K,1986,Szczecin Port Centralny,17.50,II - Rejon SZCZECIN
6082,315153546587,7000075476,Eaos,CFR/E,1984,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6083,315153609849,7000037110,Eaos,CFR/E,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6084,315153621034,7000059980,Eaos,412W,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6085,315153405446,7000036404,Eaos,412W,1987,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6086,315153652468,7000062233,Eaos,412W,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6087,315153627460,7000060619,Eaos,412W,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6088,315153167830,7000067260,Eaos,408W,1979,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6089,315153619970,7000042049,Eaos,412W,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6090,315153657046,7000062564,Eaos,412W,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6091,315153659604,7000063343,Eaos,412W,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6092,315154965950,7000049694,Eaos,412W,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6093,315153407426,7000072341,Eaos,412W,1987,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6094,315153537560,7000074844,Eaos,412W,1984,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6095,315153642105,7000061496,Eaos,412W,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6096,315153508439,7000073488,Eaos,412W,1983,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6097,315153406931,7000072306,Eaos,412W,1987,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6098,315153518941,7000041556,Eaos,412W,1984,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6099,315153674215,7000063078,Eaos,412W,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6100,825153741418,7000084985,Eaos,430W,2005,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6101,315154982344,7000050833,Eaos,412W,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6102,315153641974,7000035692,Eaos,412W,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6103,825153742960,7000085730,Eaos,430W,2005,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6104,825153742705,7000085704,Eaos,430W,2005,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6105,315153810132,7000044496,Eaos,412W,1984,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6106,315153537297,7000074825,Eaos,412W,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6107,315153581154,7000057133,Eaos,CSD/E,1987,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6108,315153591518,7000038200,Eaos,CFR/E,1987,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6109,315154994398,7000051661,Eaos,CFR/E,1987,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6110,315153688637,7000037417,Eaos,CFR/E,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6111,825153649512,7000044513,Eaos,412W,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6112,315153409836,7000075626,Eaos,412W,1984,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6113,315153631553,7000060923,Eaos,412W,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6114,315154965463,7000049662,Eaos,412W,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6115,315153650223,7000062071,Eaos,412W,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6116,825153741889,7000085127,Eaos,430W,2005,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6117,825153741855,7000085124,Eaos,430W,2005,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6118,825153743430,7000045045,Eaos,430W,2005,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6119,825153742523,7000085686,Eaos,430W,2005,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6120,825153182415,7000067499,Eaos,408W,1979,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6121,315153649415,7000041645,Eaos,412W,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6122,315153403862,7000072084,Eaos,412W,1987,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6123,315153655560,7000062457,Eaos,412W,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6124,315153693934,7000041021,Eaos,CFR/E,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6125,825153609789,7000037955,Eaos,CFR/E,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6126,315154195210,7000048571,Eans,424W,1998,Szczecin Port Centralny,24.00,II - Rejon SZCZECIN
6127,825153690953,7000064244,Eaos,CFR/E,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6128,825153609763,7000059147,Eaos,CFR/E,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6129,825153719869,7000046318,Eaos,CFR/E,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6130,825153720917,7000046395,Eaos,CFR/E,1989,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6131,315153631264,7000060903,Eaos,412W,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6132,315153630654,7000060860,Eaos,412W,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6133,315153408721,7000043115,Eaos,412W,1987,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6134,315153620549,7000059945,Eaos,412Wb,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6135,315153613684,7000059429,Eaos,CFR/E,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6136,315153692506,7000064346,Eaos,CFR/E,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6137,315154970398,7000050147,Eaos,CFR/E,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6138,315153627791,7000060645,Eaos,412W,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6139,825166597559,7000032691,Fals,WAP/F,1975,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6140,315127151985,7000010888,Hais,412Kc,1973,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6141,215133495113,7000011292,Kbs,210Z,1991,Szczecin Port Centralny,13.60,II - Rejon SZCZECIN
6142,215133495188,7000011299,Kbs,210Z,1991,Szczecin Port Centralny,13.60,II - Rejon SZCZECIN
6143,825145413894,7000022742,Sgs,412Z,1972,Szczecin Port Centralny,22.00,II - Rejon SZCZECIN
6144,425191387090,7000024570,Ugpps,206Se,1980,Szczecin Port Centralny,13.50,II - Rejon SZCZECIN
6145,825153537642,7000038631,Eaos,412W,1984,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6146,315153671955,7000039369,Eaos,412W,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6147,825153740683,7000044978,Eaos,430W,2004,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6148,315153689650,7000064154,Eaos,CFR/E,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6149,315153577640,7000056901,Eaos,CSD/E,1987,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6150,315154969002,7000034918,Eaos,CFR/E,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6151,315153630530,7000060849,Eaos,412W,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6152,315127150953,7000002832,Hais,412Kc,1969,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6153,315153777240,7000048239,Eanos,415W,1998,Szczecin Port Centralny,24.00,II - Rejon SZCZECIN
6154,315153686953,7000064559,Eaos,CFR/E,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6155,315153696812,7000042505,Eaos,CSD/E,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6156,315153570561,7000043401,Eaos,CSD/E,1987,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6157,315153612702,7000059359,Eaos,CFR/E,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6158,315153636388,7000040209,Eaos,CSD/E,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6159,315153681434,7000063578,Eaos,CFR/E,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6160,315153691979,7000064310,Eaos,CFR/E,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6161,315153693835,7000064433,Eaos,CFR/E,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6162,315154989141,7000051303,Eaos,CFR/E,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6163,315153468691,7000071723,Eaos,CFR/E,1987,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6164,315153590015,7000057742,Eaos,CFR/E,1987,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6165,315153724382,7000046498,Eaos,CSD/E,1989,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6166,315154954707,7000041177,Eaos,CSD/E,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6167,315127154013,7000011090,Hais,412Kc,1974,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6168,315127153940,7000011083,Hais,412Kc,1974,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6169,315127151076,7000002842,Hais,412Kc,1975,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6170,315153626645,7000060552,Eaos,412W,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6171,825153720164,7000046341,Eaos,CFR/E,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6172,315153813540,7000058023,Eaos,412W,1987,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6173,315127151431,7000010833,Hais,412K,1974,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6174,425133030063,7000011765,Ks,24Z,1979,Szczecin Port Centralny,13.60,II - Rejon SZCZECIN
6175,315154192191,7000048545,Eans,424W,1998,Szczecin Port Centralny,24.00,II - Rejon SZCZECIN
6176,825153603303,7000038802,Eaos,CFR/E,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6177,315153405529,7000072748,Eaos,412W,1987,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6178,825153583463,7000057290,Eaos,CSD/E,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6179,315153354909,7000069121,Eaos,408W,1980,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6180,825153740469,7000044956,Eaos,430W,2004,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6181,315166554487,7000028197,Fals,WAP/Fs,1974,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6182,315127151936,7000010883,Hais,412Kc,1977,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6183,315127153759,7000011064,Hais,412Kc,1975,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6184,315127150151,7000010805,Hais,412K,1967,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6185,315147052718,7000020892,Smms,426Z,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6186,315154982716,7000051456,Eaos,412W,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6187,315153508454,7000042067,Eaos,412W,1983,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6188,315153453180,7000070903,Eaos,CFR/E,1989,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6189,825153360359,7000069722,Eaos,408W,1980,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6190,315153405743,7000072766,Eaos,412W,1987,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6191,315153519238,7000037449,Eaos,412W,1984,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6192,315153621018,7000059979,Eaos,412W,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6193,315153740065,7000047319,Eaos,408W,1979,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6194,825153394515,7000070384,Eaos,408W,1980,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6195,825166504142,7000031336,Fals,WAP/F,1980,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6196,825166541755,7000031909,Fals,WAP/F,1978,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6197,315166539926,7000027664,Fals,WAP/Fs,1978,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6198,315166672107,7000029241,Fals,452V,1979,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6199,315166661225,7000028780,Fals,448V,1978,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6200,315166671190,7000029150,Fals,452V,1978,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6201,315166671364,7000029167,Fals,452V,1978,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6202,315166661431,7000028801,Fals,448V,1974,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6203,315166671752,7000029206,Fals,452V,1977,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6204,315166670317,7000029062,Fals,452V,1977,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6205,825166670265,7000029057,Fals,452V,1977,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6206,315166671968,7000029227,Fals,452V,1979,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6207,315166661282,7000028786,Fals,448V,1978,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6208,315166670606,7000029091,Fals,452V,1977,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6209,315166671406,7000029171,Fals,452V,1974,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6210,315166670408,7000029071,Fals,452V,1975,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6211,315166662793,7000028937,Fals,448V,1974,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6212,315166661266,7000028784,Fals,448V,1976,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6213,315166670283,7000029059,Fals,452V,1976,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6214,315166540601,7000027687,Fals,WAP/Fs,1978,Szczecin Port Centralny,28.00,II - Rejon SZCZECIN
6215,425191386852,7000024560,Ugpps,206Se,1980,Szczecin Port Centralny,13.50,II - Rejon SZCZECIN
6216,315153656881,7000040088,Eaos,412W,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6217,315153510401,7000073626,Eaos,412W,1983,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6218,315153532389,7000074478,Eaos,412W,1984,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6219,315153675881,7000063193,Eaos,412W,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6220,315153625209,7000060290,Eaos,412W,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6221,315153648847,7000061972,Eaos,412W,1984,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6222,315153709524,7000065706,Eaos,CFR/E,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6223,315153672185,7000062933,Eaos,412W,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6224,315153709144,7000065675,Eaos,CFR/E,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6225,315153549326,7000055822,Eaos,CFR/E,1984,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6226,315154984266,7000050970,Eaos,412W,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6227,315153657277,7000044269,Eaos,412W,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6228,315153607983,7000038199,Eaos,CFR/E,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6229,315153709425,7000041618,Eaos,CFR/E,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6230,825153377452,7000041200,Eaos,408W,1981,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6231,315153628054,7000043106,Eaos,412W,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6232,315127150771,7000002814,Hais,412Kc,1974,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6233,315127150326,7000002769,Hais,412Kc,1974,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6234,315127151670,7000010857,Hais,412Kc,1970,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6235,315127154708,7000011159,Hais,412Kc,1972,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6236,315154981940,7000050802,Eaos,412W,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6237,825153287578,7000068194,Eaos,408W,1980,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6238,315153632726,7000060476,Eaos,412W,1989,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6239,315153539624,7000075590,Eaos,412W,1984,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6240,825153294509,7000068414,Eaos,408W,1980,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6241,825153294830,7000068425,Eaos,408W,1979,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6242,315153624939,7000060269,Eaos,412W,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6243,315153629607,7000060780,Eaos,412W,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6244,315153535937,7000074731,Eaos,412W,1984,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6245,315153627056,7000060586,Eaos,412W,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6246,315154969374,7000050079,Eaos,CFR/E,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6247,315153538402,7000074903,Eaos,412W,1984,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6248,315154959342,7000049231,Eaos,412W,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6249,315127154278,7000011116,Hais,412Kc,1974,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6250,315127153106,7000010999,Hais,412Kc,1975,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6251,315127154625,7000011151,Hais,412Kc,1973,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6252,315127150730,7000002810,Hais,412Kc,1974,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6253,315127151712,7000010861,Hais,412Kc,1978,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6254,315127154559,7000011144,Hais,412Kc,1973,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6255,315139461992,7000015768,Res,424Z,1985,Szczecin Port Centralny,24.00,II - Rejon SZCZECIN
6256,315153614443,7000059487,Eaos,CFR/E,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6257,825153583570,7000057297,Eaos,CFR/E,1987,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6258,825153127725,7000066449,Eaos,408W,1979,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6259,315153476611,7000044512,Eaos,412W,1987,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6260,315153538774,7000074926,Eaos,412W,1984,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6261,315153816105,7000035718,Eaos,412W,1987,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6262,315153627874,7000039681,Eaos,412W,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6263,315153693645,7000064423,Eaos,CFR/E,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6264,315154961850,7000049401,Eaos,412W,1986,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6265,315153656030,7000062487,Eaos,412W,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6266,315153813094,7000058595,Eaos,412W,1987,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6267,315153615002,7000059526,Eaos,412W,1988,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6268,315153514643,7000073924,Eaos,412W,1983,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6269,315153687647,7000064009,Eaos,CFR/E,1985,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6270,825159655257,7000054240,Eas,401Wb,1972,Szczecin Port Centralny,20.00,II - Rejon SZCZECIN
6271,315127150235,7000002760,Hais,412Kc,1970,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6272,315127151886,7000010878,Hais,412Kc,1975,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6273,315127151654,7000010855,Hais,412Kc,1974,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6274,315127151308,7000010820,Hais,412K,1976,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6275,315127153221,7000011011,Hais,412Kc,1971,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6276,315127150656,7000002802,Hais,412Kc,1974,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6277,315127150284,7000002765,Hais,412Kc,1972,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6278,315127150524,7000002789,Hais,412Kc,1971,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6279,315127151464,7000010836,Hais,412K,1974,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6280,315127151480,7000010838,Hais,412K,1972,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
6281,315127151381,7000010828,Hais,412K,1969,Szczecin Port Centralny,23.80,II - Rejon SZCZECIN
